,state,district,active,confirmed,recovered,deceased,date
406,Andhra Pradesh,S.P.S. Nellore,33,92,56,3,2020-05-05
407,Andhra Pradesh,S.P.S. Nellore,33,92,56,3,2020-05-06
408,Andhra Pradesh,S.P.S. Nellore,34,96,59,3,2020-05-07
409,Andhra Pradesh,S.P.S. Nellore,33,96,60,3,2020-05-08
410,Andhra Pradesh,S.P.S. Nellore,32,96,61,3,2020-05-09
411,Andhra Pradesh,S.P.S. Nellore,36,101,62,3,2020-05-10
412,Andhra Pradesh,S.P.S. Nellore,23,102,76,3,2020-05-11
413,Andhra Pradesh,S.P.S. Nellore,32,111,76,3,2020-05-12
414,Andhra Pradesh,S.P.S. Nellore,31,111,77,3,2020-05-13
415,Andhra Pradesh,S.P.S. Nellore,45,126,78,3,2020-05-14
416,Andhra Pradesh,S.P.S. Nellore,56,140,81,3,2020-05-15
417,Andhra Pradesh,S.P.S. Nellore,65,149,81,3,2020-05-16
418,Andhra Pradesh,S.P.S. Nellore,53,150,94,3,2020-05-17
419,Andhra Pradesh,S.P.S. Nellore,60,157,94,3,2020-05-18
420,Andhra Pradesh,S.P.S. Nellore,60,157,94,3,2020-05-19
421,Andhra Pradesh,S.P.S. Nellore,76,182,103,3,2020-05-20
422,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-21
423,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-22
424,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-23
425,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-24
426,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-25
427,Andhra Pradesh,S.P.S. Nellore,75,182,103,4,2020-05-26
428,Andhra Pradesh,S.P.S. Nellore,84,231,143,4,2020-05-27
429,Andhra Pradesh,S.P.S. Nellore,86,233,143,4,2020-05-28
430,Andhra Pradesh,S.P.S. Nellore,80,238,154,4,2020-05-29
431,Andhra Pradesh,S.P.S. Nellore,61,239,174,4,2020-05-30
432,Andhra Pradesh,S.P.S. Nellore,61,239,174,4,2020-05-31
433,Andhra Pradesh,Visakhapatnam,3,21,18,0,2020-04-21
434,Andhra Pradesh,Visakhapatnam,3,21,18,0,2020-04-22
435,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-23
436,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-24
437,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-25
438,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-26
439,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-27
440,Andhra Pradesh,Visakhapatnam,3,22,19,0,2020-04-28
441,Andhra Pradesh,Visakhapatnam,4,23,19,0,2020-04-29
442,Andhra Pradesh,Visakhapatnam,3,23,20,0,2020-04-30
443,Andhra Pradesh,Visakhapatnam,5,25,20,0,2020-05-01
444,Andhra Pradesh,Visakhapatnam,9,29,20,0,2020-05-02
445,Andhra Pradesh,Visakhapatnam,9,29,20,0,2020-05-03
446,Andhra Pradesh,Visakhapatnam,15,35,20,0,2020-05-04
447,Andhra Pradesh,Visakhapatnam,16,37,21,0,2020-05-05
448,Andhra Pradesh,Visakhapatnam,18,39,21,0,2020-05-06
449,Andhra Pradesh,Visakhapatnam,24,46,22,0,2020-05-07
450,Andhra Pradesh,Visakhapatnam,33,57,23,1,2020-05-08
451,Andhra Pradesh,Visakhapatnam,38,62,23,1,2020-05-09
452,Andhra Pradesh,Visakhapatnam,37,63,25,1,2020-05-10
453,Andhra Pradesh,Visakhapatnam,40,66,25,1,2020-05-11
454,Andhra Pradesh,Visakhapatnam,40,66,25,1,2020-05-12
455,Andhra Pradesh,Visakhapatnam,40,66,25,1,2020-05-13
456,Andhra Pradesh,Visakhapatnam,40,66,25,1,2020-05-14
457,Andhra Pradesh,Visakhapatnam,42,68,25,1,2020-05-15
458,Andhra Pradesh,Visakhapatnam,45,72,26,1,2020-05-16
459,Andhra Pradesh,Visakhapatnam,41,75,33,1,2020-05-17
460,Andhra Pradesh,Visakhapatnam,38,76,37,1,2020-05-18
461,Andhra Pradesh,Visakhapatnam,38,76,37,1,2020-05-19
462,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-20
463,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-21
464,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-22
465,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-23
466,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-24
467,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-25
468,Andhra Pradesh,Visakhapatnam,33,81,47,1,2020-05-26
469,Andhra Pradesh,Visakhapatnam,30,93,62,1,2020-05-27
470,Andhra Pradesh,Visakhapatnam,36,99,62,1,2020-05-28
471,Andhra Pradesh,Visakhapatnam,32,99,66,1,2020-05-29
472,Andhra Pradesh,Visakhapatnam,30,99,68,1,2020-05-30
473,Andhra Pradesh,Visakhapatnam,30,99,68,1,2020-05-31
474,Andhra Pradesh,West Godavari,30,39,9,0,2020-04-21
475,Andhra Pradesh,West Godavari,30,39,9,0,2020-04-22
476,Andhra Pradesh,West Godavari,30,39,9,0,2020-04-23
477,Andhra Pradesh,West Godavari,30,39,9,0,2020-04-24
478,Andhra Pradesh,West Godavari,30,39,9,0,2020-04-25
479,Andhra Pradesh,West Godavari,41,51,10,0,2020-04-26
480,Andhra Pradesh,West Godavari,43,54,11,0,2020-04-27
481,Andhra Pradesh,West Godavari,43,54,11,0,2020-04-28
482,Andhra Pradesh,West Godavari,45,56,11,0,2020-04-29
483,Andhra Pradesh,West Godavari,45,56,11,0,2020-04-30
484,Andhra Pradesh,West Godavari,39,58,19,0,2020-05-01
485,Andhra Pradesh,West Godavari,33,59,26,0,2020-05-02
486,Andhra Pradesh,West Godavari,33,59,26,0,2020-05-03
487,Andhra Pradesh,West Godavari,30,59,29,0,2020-05-04
488,Andhra Pradesh,West Godavari,28,59,31,0,2020-05-05
489,Andhra Pradesh,West Godavari,26,59,33,0,2020-05-06
490,Andhra Pradesh,West Godavari,26,59,33,0,2020-05-07
491,Andhra Pradesh,West Godavari,35,68,33,0,2020-05-08
492,Andhra Pradesh,West Godavari,35,68,33,0,2020-05-09
493,Andhra Pradesh,West Godavari,35,68,33,0,2020-05-10
494,Andhra Pradesh,West Godavari,35,68,33,0,2020-05-11
495,Andhra Pradesh,West Godavari,34,68,34,0,2020-05-12
496,Andhra Pradesh,West Godavari,30,68,38,0,2020-05-13
497,Andhra Pradesh,West Godavari,29,69,40,0,2020-05-14
498,Andhra Pradesh,West Godavari,24,69,45,0,2020-05-15
499,Andhra Pradesh,West Godavari,22,70,48,0,2020-05-16
500,Andhra Pradesh,West Godavari,19,70,51,0,2020-05-17
501,Andhra Pradesh,West Godavari,21,72,51,0,2020-05-18
502,Andhra Pradesh,West Godavari,21,72,51,0,2020-05-19
503,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-20
504,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-21
505,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-22
506,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-23
507,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-24
508,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-25
509,Andhra Pradesh,West Godavari,21,75,54,0,2020-05-26
510,Andhra Pradesh,West Godavari,29,83,54,0,2020-05-27
511,Andhra Pradesh,West Godavari,28,83,55,0,2020-05-28
512,Andhra Pradesh,West Godavari,26,83,57,0,2020-05-29
513,Andhra Pradesh,West Godavari,26,83,57,0,2020-05-30
514,Andhra Pradesh,West Godavari,26,83,57,0,2020-05-31
515,Andhra Pradesh,Y.S.R.,27,46,19,0,2020-04-21
516,Andhra Pradesh,Y.S.R.,32,51,19,0,2020-04-22
517,Andhra Pradesh,Y.S.R.,23,51,28,0,2020-04-23
518,Andhra Pradesh,Y.S.R.,23,51,28,0,2020-04-24
519,Andhra Pradesh,Y.S.R.,27,55,28,0,2020-04-25
520,Andhra Pradesh,Y.S.R.,30,58,28,0,2020-04-26
521,Andhra Pradesh,Y.S.R.,30,58,28,0,2020-04-27
522,Andhra Pradesh,Y.S.R.,37,65,28,0,2020-04-28
523,Andhra Pradesh,Y.S.R.,41,69,28,0,2020-04-29
524,Andhra Pradesh,Y.S.R.,45,73,28,0,2020-04-30
525,Andhra Pradesh,Y.S.R.,42,79,37,0,2020-05-01
526,Andhra Pradesh,Srikakulam,3,3,0,0,2020-04-25
527,Andhra Pradesh,Srikakulam,3,3,0,0,2020-04-26
528,Andhra Pradesh,Srikakulam,4,4,0,0,2020-04-27
529,Andhra Pradesh,Srikakulam,4,4,0,0,2020-04-28
530,Andhra Pradesh,Srikakulam,5,5,0,0,2020-04-29
531,Andhra Pradesh,Srikakulam,5,5,0,0,2020-04-30
532,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-01
533,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-02
534,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-03
535,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-04
536,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-05
537,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-06
538,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-07
539,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-08
540,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-09
541,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-10
542,Andhra Pradesh,Srikakulam,5,5,0,0,2020-05-11
543,Andhra Pradesh,Srikakulam,4,5,1,0,2020-05-12
544,Andhra Pradesh,Srikakulam,1,5,4,0,2020-05-13
545,Andhra Pradesh,Srikakulam,3,7,4,0,2020-05-14
546,Andhra Pradesh,Srikakulam,3,7,4,0,2020-05-15
547,Andhra Pradesh,Srikakulam,3,7,4,0,2020-05-16
548,Andhra Pradesh,Srikakulam,10,14,4,0,2020-05-17
549,Andhra Pradesh,Srikakulam,10,14,4,0,2020-05-18
550,Andhra Pradesh,Srikakulam,10,14,4,0,2020-05-19
551,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-20
552,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-21
553,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-22
554,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-23
555,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-24
556,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-25
557,Andhra Pradesh,Srikakulam,11,16,5,0,2020-05-26
558,Andhra Pradesh,Srikakulam,13,21,8,0,2020-05-27
559,Andhra Pradesh,Srikakulam,12,21,9,0,2020-05-28
560,Andhra Pradesh,Srikakulam,12,21,9,0,2020-05-29
561,Andhra Pradesh,Srikakulam,14,23,9,0,2020-05-30
562,Andhra Pradesh,Srikakulam,14,23,9,0,2020-05-31
563,Andhra Pradesh,Y.S.R Kadapa,46,83,37,0,2020-05-02
564,Andhra Pradesh,Y.S.R. Kadapa,46,83,37,0,2020-05-03
565,Andhra Pradesh,Y.S.R. Kadapa,50,87,37,0,2020-05-04
566,Andhra Pradesh,Y.S.R. Kadapa,50,89,39,0,2020-05-05
567,Andhra Pradesh,Y.S.R. Kadapa,50,90,40,0,2020-05-06
568,Andhra Pradesh,Y.S.R. Kadapa,56,96,40,0,2020-05-07
569,Andhra Pradesh,Y.S.R. Kadapa,53,96,43,0,2020-05-08
570,Andhra Pradesh,Y.S.R. Kadapa,53,96,43,0,2020-05-09
571,Andhra Pradesh,Y.S.R. Kadapa,54,97,43,0,2020-05-10
572,Andhra Pradesh,Y.S.R. Kadapa,52,97,45,0,2020-05-11
573,Andhra Pradesh,Y.S.R. Kadapa,51,97,46,0,2020-05-12
574,Andhra Pradesh,Y.S.R. Kadapa,41,97,56,0,2020-05-13
575,Andhra Pradesh,Y.S.R. Kadapa,43,99,56,0,2020-05-14
576,Andhra Pradesh,Y.S.R. Kadapa,38,101,63,0,2020-05-15
577,Andhra Pradesh,Y.S.R. Kadapa,37,102,65,0,2020-05-16
578,Andhra Pradesh,Y.S.R. Kadapa,34,102,68,0,2020-05-17
579,Andhra Pradesh,Y.S.R. Kadapa,35,104,69,0,2020-05-18
580,Andhra Pradesh,Y.S.R. Kadapa,35,104,69,0,2020-05-19
581,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-20
582,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-21
583,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-22
584,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-23
585,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-24
586,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-25
587,Andhra Pradesh,Y.S.R. Kadapa,31,107,76,0,2020-05-26
588,Andhra Pradesh,Y.S.R. Kadapa,13,108,95,0,2020-05-27
589,Andhra Pradesh,Y.S.R. Kadapa,10,109,99,0,2020-05-28
590,Andhra Pradesh,Y.S.R. Kadapa,9,111,102,0,2020-05-29
591,Andhra Pradesh,Y.S.R. Kadapa,11,113,102,0,2020-05-30
592,Andhra Pradesh,Y.S.R. Kadapa,11,113,102,0,2020-05-31
593,Andhra Pradesh,Other State,14,14,0,0,2020-05-05
594,Andhra Pradesh,Other State,27,27,0,0,2020-05-06
595,Andhra Pradesh,Other State,27,27,0,0,2020-05-07
596,Andhra Pradesh,Other State,27,27,0,0,2020-05-08
597,Andhra Pradesh,Other State,27,27,0,0,2020-05-09
598,Andhra Pradesh,Other State,27,27,0,0,2020-05-10
599,Andhra Pradesh,Other State,27,27,0,0,2020-05-11
600,Andhra Pradesh,Other State,27,27,0,0,2020-05-12
601,Andhra Pradesh,Other State,73,73,0,0,2020-05-13
602,Andhra Pradesh,Other State,105,105,0,0,2020-05-14
603,Andhra Pradesh,Other State,150,150,0,0,2020-05-15
604,Andhra Pradesh,Other State,150,150,0,0,2020-05-16
605,Andhra Pradesh,Other State,127,150,23,0,2020-05-17
606,Andhra Pradesh,Other State,125,150,25,0,2020-05-18
607,Andhra Pradesh,Other State,125,150,25,0,2020-05-19
608,Andhra Pradesh,Other State,128,153,25,0,2020-05-20
609,Andhra Pradesh,Other State,128,153,25,0,2020-05-21
610,Andhra Pradesh,Other State,128,153,25,0,2020-05-22
611,Andhra Pradesh,Other State,127,153,26,0,2020-05-23
612,Andhra Pradesh,Other State,127,153,26,0,2020-05-24
613,Andhra Pradesh,Other State,117,153,36,0,2020-05-25
614,Andhra Pradesh,Other State,47,153,106,0,2020-05-26
615,Andhra Pradesh,Other State,75,219,144,0,2020-05-27
616,Andhra Pradesh,Other State,126,293,167,0,2020-05-28
617,Andhra Pradesh,Other State,156,345,189,0,2020-05-29
618,Andhra Pradesh,Other State,217,406,189,0,2020-05-30
619,Andhra Pradesh,Other State,217,406,189,0,2020-05-31
620,Andhra Pradesh,Vizianagaram,3,3,0,0,2020-05-07
621,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-08
622,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-09
623,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-10
624,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-11
625,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-12
626,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-13
627,Andhra Pradesh,Vizianagaram,4,4,0,0,2020-05-14
628,Andhra Pradesh,Vizianagaram,7,7,0,0,2020-05-15
629,Andhra Pradesh,Vizianagaram,7,7,0,0,2020-05-16
630,Andhra Pradesh,Vizianagaram,7,7,0,0,2020-05-17
631,Andhra Pradesh,Vizianagaram,8,8,0,0,2020-05-18
632,Andhra Pradesh,Vizianagaram,8,8,0,0,2020-05-19
633,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-20
634,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-21
635,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-22
636,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-23
637,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-24
638,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-25
639,Andhra Pradesh,Vizianagaram,12,16,4,0,2020-05-26
640,Andhra Pradesh,Vizianagaram,18,22,4,0,2020-05-27
641,Andhra Pradesh,Vizianagaram,18,22,4,0,2020-05-28
642,Andhra Pradesh,Vizianagaram,18,22,4,0,2020-05-29
643,Andhra Pradesh,Vizianagaram,18,22,4,0,2020-05-30
644,Andhra Pradesh,Vizianagaram,18,22,4,0,2020-05-31
645,Andhra Pradesh,Unknown,-12,57,69,0,2020-05-19
646,Andhra Pradesh,Unknown,4,45,41,0,2020-05-21
647,Andhra Pradesh,Unknown,39,107,67,1,2020-05-22
648,Andhra Pradesh,Unknown,39,154,114,1,2020-05-23
649,Andhra Pradesh,Unknown,43,220,176,1,2020-05-24
650,Andhra Pradesh,Unknown,46,264,217,1,2020-05-25
651,Andhra Pradesh,Unknown,38,312,272,2,2020-05-26
652,Andhra Pradesh,Unknown,-8,0,8,0,2020-05-27
653,Andhra Pradesh,Unknown,-8,0,8,0,2020-05-28
654,Andhra Pradesh,Unknown,-8,0,8,0,2020-05-29
655,Andhra Pradesh,Unknown,-8,0,8,0,2020-05-30
656,Andhra Pradesh,Unknown,-8,0,8,0,2020-05-31
657,Andhra Pradesh,Foreign Evacuees,62,62,0,0,2020-05-25
658,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-26
659,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-27
660,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-28
661,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-29
662,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-30
663,Andhra Pradesh,Foreign Evacuees,111,111,0,0,2020-05-31
664,Arunachal Pradesh,Lohit,1,1,0,0,2020-04-21
665,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-22
666,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-23
667,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-24
668,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-25
669,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-26
670,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-27
671,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-28
672,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-29
673,Arunachal Pradesh,Lohit,0,1,1,0,2020-04-30
674,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-01
675,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-02
676,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-03
677,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-04
678,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-05
679,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-06
680,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-07
681,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-08
682,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-09
683,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-10
684,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-11
685,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-12
686,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-13
687,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-14
688,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-15
689,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-16
690,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-17
691,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-18
692,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-19
693,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-20
694,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-21
695,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-22
696,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-23
697,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-24
698,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-25
699,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-26
700,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-27
701,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-28
702,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-29
703,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-30
704,Arunachal Pradesh,Lohit,0,1,1,0,2020-05-31
705,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-13
706,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-14
707,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-15
708,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-16
709,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-17
710,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-18
711,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-19
712,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-20
713,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-21
714,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-22
715,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-23
716,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-24
717,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-25
718,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-26
719,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-27
720,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-28
721,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-29
722,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-30
723,Arunachal Pradesh,Anjaw,0,0,0,0,2020-05-31
724,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-13
725,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-14
726,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-15
727,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-16
728,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-17
729,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-18
730,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-19
731,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-20
732,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-21
733,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-22
734,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-23
735,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-24
736,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-25
737,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-26
738,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-27
739,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-28
740,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-29
741,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-30
742,Arunachal Pradesh,Changlang,0,0,0,0,2020-05-31
743,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-13
744,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-14
745,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-15
746,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-16
747,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-17
748,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-18
749,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-19
750,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-20
751,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-21
752,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-22
753,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-23
754,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-24
755,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-25
756,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-26
757,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-27
758,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-28
759,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-29
760,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-30
761,Arunachal Pradesh,East Kameng,0,0,0,0,2020-05-31
762,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-13
763,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-14
764,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-15
765,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-16
766,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-17
767,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-18
768,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-19
769,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-20
770,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-21
771,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-22
772,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-23
773,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-24
774,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-25
775,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-26
776,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-27
777,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-28
778,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-29
779,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-30
780,Arunachal Pradesh,East Siang,0,0,0,0,2020-05-31
781,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-13
782,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-14
783,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-15
784,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-16
785,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-17
786,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-18
787,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-19
788,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-20
789,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-21
790,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-22
791,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-23
792,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-24
793,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-25
794,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-26
795,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-27
796,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-28
797,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-29
798,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-30
799,Arunachal Pradesh,Kamle,0,0,0,0,2020-05-31
800,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-13
801,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-14
802,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-15
803,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-16
804,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-17
805,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-18
806,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-19
807,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-20
808,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-21
809,Arunachal Pradesh,Kra Daadi,0,0,0,0,2020-05-22
